Tiempo,FT_1031,FT_1047,PDIT_1040,Qclapeta
259700,99.84,0,17.7858,-6.16937
259800,99.7948,0,17.7855,-6.16888
259900,99.7495,0,17.7852,-6.16835
260000,99.7042,0,17.7849,-6.1678
260100,99.659,0,17.7845,-6.16718
260200,99.6137,0,17.7842,-6.16654
260300,99.5685,0,17.7839,-6.16583
260400,99.5232,0,17.7836,-6.1651
260500,99.4779,0,17.7833,-6.16431
260600,99.4327,0,17.783,-6.1635
260700,99.3875,0,17.7827,-6.16264
260800,99.3423,0,17.7824,-6.16176
260900,99.2971,0,17.7821,-6.16082
261000,99.2519,0,17.7818,-6.15985
261100,99.2067,0,17.7815,-6.15881
261200,99.1615,0,17.7811,-6.15774
261300,99.1163,0,17.7809,-6.15664
261400,99.0712,0,17.7806,-6.1555
261500,99.026,0,17.7802,-6.1543
261600,98.9809,0,17.78,-6.15307
261700,98.9357,0,17.7796,-6.15179
261800,98.8906,0,17.7793,-6.15048
261900,98.8454,0,17.779,-6.14911
262000,98.8003,0,17.7787,-6.14772
262100,98.7551,0,17.7784,-6.14626
262200,98.71,0,17.7781,-6.14479
262300,98.6649,0,17.7778,-6.14325
262400,98.6198,0,17.7775,-6.14169
262500,98.5747,0,17.7772,-6.14007
262600,98.5297,0,17.7769,-6.13843
262700,98.4846,0,17.7766,-6.13673
262800,98.4395,0,17.7763,-6.135
262900,98.3944,0,17.776,-6.13324
263000,98.3494,0,17.7757,-6.13144
263100,98.3043,0,17.7754,-6.1296
263200,98.2593,0,17.7751,-6.12774
263300,98.2143,0,17.7748,-6.1258
263400,98.1693,0,17.7745,-6.12383
263500,98.1243,0,17.7742,-6.12184
263600,98.0792,0,17.7739,-6.11981
263700,98.0342,0,17.7736,-6.11771
263800,97.9893,0,17.7734,-6.1156
263900,97.9443,0,17.773,-6.11343
264000,97.8993,0,17.7728,-6.11123
264100,97.8544,0,17.7724,-6.10898
264200,97.8094,0,17.7721,-6.1067
264300,97.7644,0,17.7719,-6.10439
264400,97.7195,0,17.7716,-6.10202
264500,97.6746,0,17.7713,-6.09963
264600,97.6297,0,17.771,-6.0972
264700,97.5848,0,17.7707,-6.0947
264800,97.5398,0,17.7704,-6.09219
264900,97.4949,0,17.7701,-6.08967
265000,97.45,0,17.7698,-6.08708
265100,97.4052,0,17.7696,-6.08447
265200,97.3603,0,17.7693,-6.08182
265300,97.3154,0,17.769,-6.07911
265400,97.2706,0,17.7687,-6.07638
265500,97.2258,0,17.7684,-6.07359
265600,97.1809,0,17.7681,-6.07078
265700,97.1361,0,17.7679,-6.06793
265800,97.0912,0,17.7675,-6.06503
265900,97.0464,0,17.7673,-6.0621
266000,97.0016,0,17.767,-6.05914
266100,96.9568,0,17.7667,-6.05612
266200,96.912,0,17.7664,-6.05308
266300,96.8673,0,17.7661,-6.05001
266400,96.8225,0,17.7658,-6.04689
266500,96.7777,0,17.7655,-6.04372
266600,96.733,0,17.7653,-6.04053
266700,96.6882,0,17.765,-6.0373
266800,96.6435,0,17.7647,-6.03402
266900,96.5988,0,17.7644,-6.03071
267000,96.554,0,17.7641,-6.02737
267100,96.5093,0,17.7638,-6.02399
267200,96.4647,0,17.7635,-6.02055
267300,96.42,0,17.7633,-6.01712
267400,96.3753,0,17.763,-6.01365
267500,96.3306,0,17.7628,-6.01014
267600,96.2859,0,17.7625,-6.00657
267700,96.2414,0,17.7622,-6.00299
267800,96.1967,0,17.7619,-5.99936
267900,96.1521,0,17.7616,-5.99568
268000,96.1075,0,17.7614,-5.99198
268100,96.0629,0,17.7611,-5.98824
268200,96.0183,0,17.7608,-5.98447
268300,95.9737,0,17.7605,-5.98064
268400,95.9291,0,17.7603,-5.9768
268500,95.8845,0,17.76,-5.97292
268600,95.8399,0,17.7597,-5.96897
268700,95.7953,0,17.7595,-5.96504
268800,95.7508,0,17.7592,-5.96103
268900,95.7062,0,17.7589,-5.957
269000,95.6617,0,17.7586,-5.95294
269100,95.6171,0,17.7583,-5.94882
269200,95.5726,0,17.758,-5.94468
269300,95.5281,0,17.7578,-5.94053
269400,95.4836,0,17.7576,-5.93634
269500,95.439,0,17.7573,-5.93211
269600,95.3946,0,17.757,-5.92785
269700,95.3501,0,17.7568,-5.92353
269800,95.3056,0,17.7565,-5.91919
269900,95.2612,0,17.7562,-5.91482
270000,95.2168,0,17.756,-5.91042
270100,95.1724,0,17.7557,-5.90598
270200,95.128,0,17.7554,-5.90148
270300,95.0835,0,17.7551,-5.89696
270400,95.0391,0,17.7549,-5.89241
270500,94.9948,0,17.7546,-5.88783
270600,94.9504,0,17.7544,-5.88321
270700,94.9061,0,17.7541,-5.87854
270800,94.8617,0,17.7538,-5.87385
270900,94.8173,0,17.7535,-5.86912
271000,94.773,0,17.7533,-5.86436
271100,94.7286,0,17.753,-5.85956
271200,94.6843,0,17.7527,-5.85473
271300,94.64,0,17.7525,-5.84987
271400,94.5958,0,17.7522,-5.84495
271500,94.5515,0,17.7519,-5.84002
271600,94.5072,0,17.7517,-5.83509
271700,94.4629,0,17.7515,-5.8301
271800,94.4186,0,17.7512,-5.82508
271900,94.3744,0,17.751,-5.82003
272000,94.3301,0,17.7507,-5.81491
272100,94.2859,0,17.7504,-5.80981
272200,94.2418,0,17.7502,-5.80466
272300,94.1976,0,17.7499,-5.79944
272400,94.1534,0,17.7496,-5.79422
272500,94.1091,0,17.7494,-5.78896
272600,94.0649,0,17.7491,-5.78366
272700,94.0208,0,17.7489,-5.77833
272800,93.9767,0,17.7486,-5.77298
272900,93.9325,0,17.7484,-5.76758
273000,93.8884,0,17.7481,-5.76215
273100,93.8442,0,17.7478,-5.75666
273200,93.8001,0,17.7476,-5.75117
273300,93.7559,0,17.7473,-5.74564
273400,93.7118,0,17.747,-5.74008
273500,93.6677,0,17.7468,-5.73448
273600,93.6237,0,17.7465,-5.72885
273700,93.5796,0,17.7463,-5.72319
273800,93.5356,0,17.746,-5.71749
273900,93.4915,0,17.7458,-5.71179
274000,93.4475,0,17.7456,-5.70604
274100,93.4034,0,17.7453,-5.70026
274200,93.3594,0,17.7451,-5.69445
274300,93.3155,0,17.7448,-5.68861
274400,93.2715,0,17.7446,-5.68271
274500,93.2275,0,17.7443,-5.6768
274600,93.1835,0,17.7441,-5.67087
274700,93.1396,0,17.7438,-5.66488
274800,93.0957,0,17.7436,-5.65889
274900,93.0517,0,17.7433,-5.65283
275000,93.0077,0,17.7431,-5.64675
275100,92.9638,0,17.7428,-5.64065
275200,92.92,0,17.7426,-5.63451
275300,92.8761,0,17.7423,-5.62836
275400,92.8322,0,17.7421,-5.62213
275500,92.7883,0,17.7418,-5.6159
275600,92.7444,0,17.7415,-5.60962
275700,92.7006,0,17.7413,-5.60335
275800,92.6568,0,17.7411,-5.597
275900,92.6129,0,17.7408,-5.59063
276000,92.5691,0,17.7406,-5.58426
276100,92.5253,0,17.7403,-5.57781
276200,92.4815,0,17.7401,-5.57137
276300,92.4377,0,17.7399,-5.56489
276400,92.3939,0,17.7396,-5.55839
276500,92.3501,0,17.7394,-5.55185
276600,92.3064,0,17.7392,-5.5453
276700,92.2627,0,17.7389,-5.53868
276800,92.2189,0,17.7387,-5.53204
276900,92.1752,0,17.7384,-5.52538
277000,92.1315,0,17.7382,-5.5187
277100,92.0878,0,17.738,-5.51197
277200,92.0442,0,17.7377,-5.50522
277300,92.0005,0,17.7375,-5.49843
277400,91.9568,0,17.7372,-5.49158
277500,91.9131,0,17.737,-5.48475
277600,91.8695,0,17.7367,-5.47786
277700,91.8258,0,17.7365,-5.47095
277800,91.7821,0,17.7363,-5.464
277900,91.7386,0,17.736,-5.45703
278000,91.695,0,17.7358,-5.45002
278100,91.6515,0,17.7355,-5.44299
278200,91.6079,0,17.7353,-5.43592
278300,91.5644,0,17.735,-5.42882
278400,91.5208,0,17.7348,-5.42169
278500,91.4772,0,17.7346,-5.41452
278600,91.4336,0,17.7343,-5.40735
278700,91.3901,0,17.7342,-5.40017
278800,91.3465,0,17.7339,-5.39293
278900,91.303,0,17.7337,-5.38566
279000,91.2596,0,17.7335,-5.37837
279100,91.2161,0,17.7332,-5.37104
279200,91.1725,0,17.733,-5.36368
279300,91.1291,0,17.7328,-5.35629
279400,91.0854,0,17.7325,-5.34884
279500,91.0403,0,17.7323,-5.34143
279600,90.9894,0,17.7322,-5.33402
279700,90.9345,0,17.7323,-5.32678
279800,90.8951,0,17.7344,-5.32092
279900,90.8769,0,17.7392,-5.31715
280000,90.8683,0,17.7459,-5.31533
280100,90.8505,0,17.7528,-5.3145
280200,90.8053,0,17.7578,-5.3133
280300,90.7201,0,17.7593,-5.31033
280400,90.5892,0,17.7565,-5.30454
280500,90.412,0,17.7492,-5.29531
280600,90.1933,0,17.738,-5.28241
280700,89.9415,0,17.7238,-5.26598
280800,89.6645,0,17.7078,-5.24652
280900,89.3666,0,17.6914,-5.22473
281000,89.0472,0,17.6757,-5.20135
281100,88.7027,0,17.6615,-5.17696
281200,88.329,0,17.6489,-5.15191
281300,87.9237,0,17.6378,-5.12634
281400,87.487,0,17.6281,-5.1003
281500,87.0216,0,17.6195,-5.07376
281600,86.5324,0,17.6117,-5.04675
281700,86.0252,0,17.6048,-5.01936
281800,85.506,0,17.5989,-4.99174
281900,84.9805,0,17.5941,-4.96415
282000,84.4538,0,17.5903,-4.93668
282100,83.9316,0,17.5877,-4.90949
282200,83.4181,0,17.5865,-4.883
282300,82.917,0,17.5868,-4.85737
282400,82.4319,0,17.5885,-4.83277
282500,81.966,0,17.5915,-4.80929
282600,81.5219,0,17.5957,-4.787
282700,81.102,0,17.6008,-4.76592
282800,80.7081,0,17.6067,-4.74602
282900,80.3416,0,17.6132,-4.72725
283000,80.0033,0,17.6199,-4.70952
283100,79.6934,0,17.6268,-4.69275
283200,79.4117,0,17.6337,-4.67682
283300,79.1572,0,17.6403,-4.66161
283400,78.9286,0,17.6466,-4.647
283500,78.7241,0,17.6523,-4.63284
283600,78.5412,0,17.6575,-4.61899
283700,78.3774,0,17.6619,-4.60529
283800,78.2299,0,17.6653,-4.59143
283900,78.0955,0,17.668,-4.57754
284000,77.9705,0,17.6699,-4.56346
284100,77.8512,0,17.6709,-4.54893
284200,77.7344,0,17.6708,-4.53385
284300,77.6167,0,17.6698,-4.51805
284400,77.4953,0,17.6677,-4.50142
284500,77.3672,0,17.6647,-4.48387
284600,77.23,0,17.6608,-4.46534
284700,77.0814,0,17.6561,-4.44579
284800,76.9194,0,17.6508,-4.4252
284900,76.7422,0,17.645,-4.40357
285000,76.5488,0,17.6388,-4.38092
285100,76.3383,0,17.6323,-4.35729
285200,76.1102,0,17.6256,-4.33272
285300,75.8647,0,17.6189,-4.30727
285400,75.6021,0,17.6123,-4.28104
285500,75.3232,0,17.6059,-4.2541
285600,75.0292,0,17.5997,-4.22655
285700,74.7216,0,17.594,-4.19851
285800,74.4022,0,17.5888,-4.1701
285900,74.0727,0,17.5842,-4.14143
286000,73.7354,0,17.5802,-4.11261
286100,73.3925,0,17.5771,-4.08393
286200,73.0458,0,17.5747,-4.05528
286300,72.6981,0,17.5727,-4.02664
286400,72.3528,0,17.5711,-3.99802
286500,72.0121,0,17.5703,-3.9698
286600,71.6777,0,17.5704,-3.94202
286700,71.3512,0,17.5711,-3.91474
286800,71.0343,0,17.5725,-3.888
286900,70.7283,0,17.5745,-3.86183
287000,70.4344,0,17.5769,-3.83623
287100,70.1537,0,17.5796,-3.81118
287200,69.8868,0,17.5826,-3.78666
287300,69.6343,0,17.5858,-3.76262
287400,69.3962,0,17.589,-3.73902
287500,69.1725,0,17.5922,-3.71582
287600,68.9628,0,17.5952,-3.69295
287700,68.7664,0,17.5981,-3.67034
287800,68.5823,0,17.6008,-3.64793
287900,68.4095,0,17.603,-3.62559
288000,68.2471,0,17.6047,-3.60312
288100,68.0935,0,17.606,-3.58066
288200,67.9466,0,17.6071,-3.55819
288300,67.8047,0,17.608,-3.53573
288400,67.6652,0,17.6086,-3.51315
288500,67.5267,0,17.6085,-3.49019
288600,67.3877,0,17.6079,-3.46685
288700,67.247,0,17.6067,-3.44302
288800,67.1033,0,17.6049,-3.41865
288900,66.9556,0,17.6026,-3.39371
289000,66.8026,0,17.5999,-3.3682
289100,66.6435,0,17.5969,-3.34213
289200,66.4773,0,17.5937,-3.31551
289300,66.3033,0,17.5902,-3.28836
289400,66.121,0,17.5867,-3.26071
289500,65.9301,0,17.5832,-3.23258
289600,65.7306,0,17.5796,-3.204
289700,65.5225,0,17.5761,-3.17502
289800,65.3063,0,17.5727,-3.14567
289900,65.0825,0,17.5695,-3.116
290000,64.8519,0,17.5665,-3.08604
290100,64.6153,0,17.5636,-3.05587
290200,64.3738,0,17.5611,-3.02553
290300,64.1285,0,17.5591,-2.99522
290400,63.8802,0,17.5575,-2.96494
290500,63.6298,0,17.5561,-2.93459
290600,63.3789,0,17.5549,-2.90425
290700,63.129,0,17.554,-2.87393
290800,62.8815,0,17.5532,-2.8436
290900,62.6381,0,17.5526,-2.81329
291000,62.3999,0,17.5524,-2.78318
291100,62.1669,0,17.5528,-2.75343
291200,61.9394,0,17.5536,-2.72402
291300,61.7179,0,17.5547,-2.69494
291400,61.5027,0,17.556,-2.66615
291500,61.2941,0,17.5574,-2.63763
291600,61.0925,0,17.559,-2.60932
291700,60.8982,0,17.5604,-2.5812
291800,60.7111,0,17.5619,-2.55322
291900,60.5313,0,17.563,-2.52524
292000,60.3588,0,17.5641,-2.49734
292100,60.193,0,17.565,-2.4695
292200,60.0333,0,17.5658,-2.44169
292300,59.8787,0,17.5664,-2.41384
292400,59.7279,0,17.5669,-2.386
292500,59.5803,0,17.5673,-2.35815
292600,59.4353,0,17.5677,-2.33031
292700,59.2919,0,17.5679,-2.30247
292800,59.1486,0,17.568,-2.27455
292900,59.0048,0,17.5676,-2.24628
293000,58.8602,0,17.5669,-2.21774
293100,58.7144,0,17.5658,-2.18886
293200,58.5668,0,17.5644,-2.15964
293300,58.4171,0,17.5628,-2.13007
293400,58.2649,0,17.561,-2.10018
293500,58.1096,0,17.559,-2.06998
293600,57.9509,0,17.5571,-2.03951
293700,57.7883,0,17.5551,-2.00877
293800,57.6217,0,17.5531,-1.97779
293900,57.4508,0,17.5512,-1.94658
294000,57.2758,0,17.5493,-1.91514
294100,57.0968,0,17.5474,-1.8835
294200,56.9139,0,17.5456,-1.85167
294300,56.7277,0,17.5439,-1.81966
294400,56.5385,0,17.5423,-1.78754
294500,56.3468,0,17.541,-1.75542
294600,56.1533,0,17.5399,-1.72327
294700,55.9588,0,17.5389,-1.69105
294800,55.7636,0,17.538,-1.65877
294900,55.5682,0,17.5372,-1.62642
295000,55.343,0,17.5364,-1.59402
295100,54.7615,0,17.5358,-1.56163
295200,53.8198,0,17.5354,-1.52927
295300,52.6067,0,17.535,-1.4969
295400,51.1934,0,17.5347,-1.46453
295500,49.6373,0,17.5344,-1.43217
295600,47.9841,0,17.5343,-1.3999
295700,46.2702,0,17.5347,-1.36794
295800,44.5245,0,17.5353,-1.33617
295900,42.7697,0,17.5359,-1.30451
296000,41.0234,0,17.5364,-1.27283
296100,39.2995,0,17.5369,-1.24119
296200,37.6083,0,17.5373,-1.20957
296300,35.9577,0,17.5378,-1.17807
296400,34.3534,0,17.5385,-1.14681
296500,32.7995,0,17.539,-1.11548
296600,31.2985,0,17.5394,-1.08412
296700,29.8521,0,17.5397,-1.05276
296800,28.4612,0,17.5399,-1.02136
296900,27.1257,0,17.5395,-0.989609
297000,25.8452,0,17.5389,-0.957606
297100,24.619,0,17.5381,-0.92544
297200,23.4459,0,17.5375,-0.89328
297300,22.3246,0,17.5368,-0.861022
297400,21.2535,0,17.5361,-0.828644
297500,20.2311,0,17.5354,-0.796132
297600,19.2556,0,17.5346,-0.763521
297700,18.3253,0,17.5337,-0.730738
297800,17.4385,0,17.5328,-0.69782
297900,16.5933,0,17.5318,-0.66476
298000,15.7881,0,17.5308,-0.631551
298100,15.0212,0,17.5298,-0.598166
298200,14.2909,0,17.5287,-0.56465
298300,13.5955,0,17.5276,-0.530988
298400,12.9335,0,17.5266,-0.497185
298500,12.3034,0,17.5255,-0.463271
298600,11.7037,0,17.5245,-0.429259
298700,11.133,0,17.5236,-0.395187
298800,10.5899,0,17.5229,-0.361101
298900,10.0731,0,17.5222,-0.326968
299000,9.58148,0,17.5215,-0.292767
299100,9.1137,0,17.5209,-0.258538
299200,8.66867,0,17.5204,-0.22426
299300,8.2453,0,17.5198,-0.189905
299400,7.84254,0,17.5193,-0.155517
299500,7.45941,0,17.5188,-0.121075
299600,7.09496,0,17.5184,-0.0866074
299700,6.74829,0,17.518,-0.0521215
299800,6.41852,0,17.5176,-0.0175675
299900,6.10485,0,17.5173,0.0170209
300000,5.8065,0,17.5169,0.0516808
300100,5.5227,0,17.5166,0.0864008
300200,5.25277,0,17.5162,0.121131
300300,4.99602,0,17.5159,0.155899
300400,4.75181,0,17.5156,0.190718
300500,4.51954,0,17.5152,0.225577
300600,4.29861,0,17.5149,0.260439
300700,4.08848,0,17.5146,0.295357
300800,3.88861,0,17.5143,0.330283
300900,3.69852,0,17.514,0.365254
301000,3.51771,0,17.5137,0.400228
301100,3.34574,0,17.5134,0.43523
301200,3.18218,0,17.5131,0.470257
301300,3.02661,0,17.5128,0.505322
301400,2.87865,0,17.5125,0.540391
301500,2.73791,0,17.5122,0.575494
301600,2.60406,0,17.5119,0.610599
301700,2.47675,0,17.5116,0.645719
301800,2.35567,0,17.5111,0.680965
301900,2.2405,0,17.5103,0.71651
302000,2.13097,0,17.5097,0.752007
302100,2.02678,0,17.5094,0.787352
302200,1.9277,0,17.5099,0.822124
302300,1.83345,0,17.5114,0.856153
302400,1.74382,0,17.5137,0.889358
302500,1.65856,0,17.5166,0.921827
302600,1.57748,0,17.5197,0.953797
302700,1.50035,0,17.5225,0.985523
302800,1.427,0,17.5246,1.01735
302900,1.35724,0,17.5261,1.04929
303000,1.29088,0,17.5265,1.08171
303100,1.22777,0,17.5262,1.11463
303200,1.16775,0,17.5252,1.14801
303300,1.11065,0,17.5238,1.18173
303400,1.05635,0,17.5223,1.21566
303500,1.00471,0,17.521,1.24961
303600,0.95559,0,17.5202,1.28337
303700,0.908871,0,17.5195,1.31709
303800,0.864437,0,17.519,1.35077
303900,0.822175,0,17.5189,1.38413
304000,0.781979,0,17.5192,1.41722
304100,0.743748,0,17.5195,1.45021
304200,0.707386,0,17.5196,1.48327
304300,0.672802,0,17.5197,1.51628
304400,0.639909,0,17.5198,1.54925
304500,0.608624,0,17.5198,1.58217
304600,0.578868,0,17.5199,1.61504
304700,0.550568,0,17.5199,1.64786
304800,0.52365,0,17.5199,1.68064
304900,0.498049,0,17.52,1.71336
305000,0.4737,0,17.5196,1.74626
305100,0.450541,0,17.5193,1.77916
305200,0.428514,0,17.519,1.81202
305300,0.407564,0,17.5188,1.84484
305400,0.387638,0,17.5186,1.87762
305500,0.368686,0,17.5183,1.91038
305600,0.350661,0,17.5181,1.94308
305700,0.333518,0,17.5179,1.97574
305800,0.317212,0,17.5178,2.00837
305900,0.301704,0,17.5176,2.04095
306000,0.286953,0,17.5174,2.07355
306100,0.272924,0,17.5171,2.10611
306200,0.259581,0,17.5169,2.13867
306300,0.24689,0,17.5167,2.17116
306400,0.23482,0,17.5164,2.20367
306500,0.223339,0,17.5162,2.2361
306600,0.21242,0,17.5159,2.26851
306700,0.202035,0,17.5157,2.30089
306800,0.192158,0,17.5155,2.33321
306900,0.182763,0,17.5153,2.36552
307000,0.173828,0,17.515,2.39778
307100,0.165329,0,17.5148,2.43002
307200,0.157246,0,17.5146,2.46222
307300,0.149559,0,17.5143,2.49438
307400,0.142247,0,17.5141,2.52648
307500,0.135292,0,17.5139,2.55856
307600,0.128678,0,17.5137,2.5906
307700,0.122387,0,17.5134,2.62262
307800,0.116403,0,17.5132,2.65458
307900,0.110712,0,17.513,2.68649
308000,0.1053,0,17.5128,2.71837
308100,0.100152,0,17.5125,2.75021
308200,0.0952553,0,17.5123,2.782
308300,0.0905982,0,17.5121,2.81373
308400,0.0861689,0,17.512,2.8454
308500,0.0819561,0,17.5117,2.87703
308600,0.0779493,0,17.5116,2.90861
308700,0.0741384,0,17.5114,2.94013
308800,0.0705137,0,17.5112,2.97163
308900,0.0670663,0,17.511,3.00308
309000,0.0637875,0,17.5108,3.03446
309100,0.0606689,0,17.5106,3.06581
309200,0.0577028,0,17.5104,3.09712
309300,0.0548817,0,17.5102,3.12835
309400,0.0521986,0,17.51,3.15956
309500,0.0496466,0,17.5098,3.19072
309600,0.0472194,0,17.5095,3.22184
309700,0.0449108,0,17.5093,3.25292
309800,0.0427151,0,17.5091,3.28392
309900,0.0406268,0,17.5089,3.3149
310000,0.0386406,0,17.5087,3.34583
310100,0.0367514,0,17.5085,3.37668
310200,0.0349547,0,17.5083,3.40751
310300,0.0332457,0,17.5081,3.43828
310400,0.0316204,0,17.5079,3.46899
310500,0.0300744,0,17.5077,3.49966
310600,0.0286041,0,17.5074,3.53029
310700,0.0272057,0,17.5073,3.56084
310800,0.0258756,0,17.507,3.59138
310900,0.0246105,0,17.5068,3.62187
311000,0.0234073,0,17.5066,3.65228
311100,0.0222629,0,17.5063,3.68266
311200,0.0211745,0,17.5061,3.71299
311300,0.0201393,0,17.5059,3.74325
311400,0.0191547,0,17.5057,3.77348
311500,0.0182182,0,17.5055,3.80363
311600,0.0173275,0,17.5053,3.83376
311700,0.0164804,0,17.5051,3.86383
311800,0.0156747,0,17.5049,3.89386
311900,0.0149083,0,17.5046,3.92384
312000,0.0141795,0,17.5044,3.95378
312100,0.0134862,0,17.5042,3.98365
312200,0.0128269,0,17.504,4.01349
312300,0.0121998,0,17.5037,4.04327
312400,0.0116033,0,17.5035,4.07299
312500,0.011036,0,17.5033,4.10267
312600,0.0104965,0,17.5031,4.13231
312700,0.00998333,0,17.5029,4.16187
312800,0.00949524,0,17.5027,4.19143
312900,0.00903102,0,17.5024,4.22093
313000,0.0085895,0,17.5022,4.25039
313100,0.00816956,0,17.502,4.27977
313200,0.00777015,0,17.5018,4.30912
313300,0.00739027,0,17.5016,4.3384
313400,0.00702896,0,17.5014,4.36766
313500,0.00668531,0,17.5011,4.39686
313600,0.00635847,0,17.5009,4.42599
313700,0.0060476,0,17.5007,4.45512
313800,0.00575194,0,17.5005,4.48419
313900,0.00547073,0,17.5003,4.51319
314000,0.00520326,0,17.5,4.54217
314100,0.00494888,0,17.4998,4.5711
314200,0.00470693,0,17.4996,4.59996
314300,0.00447681,0,17.4994,4.6288
314400,0.00425793,0,17.4991,4.65759
314500,0.00404976,0,17.4989,4.68633
314600,0.00385177,0,17.4987,4.71504
314700,0.00366346,0,17.4985,4.74371
314800,0.00348435,0,17.4983,4.77231
314900,0.003314,0,17.498,4.80088
315000,0.00315198,0,17.4978,4.82941
315100,0.00299788,0,17.4976,4.85788
315200,0.00285132,0,17.4974,4.88633
315300,0.00271192,0,17.4972,4.91473
315400,0.00257933,0,17.4969,4.94308
315500,0.00245323,0,17.4967,4.9714
315600,0.00233329,0,17.4965,4.99969
315700,0.00221922,0,17.4963,5.02791
315800,0.00211072,0,17.4961,5.05611
315900,0.00200753,0,17.4958,5.08427
316000,0.00190938,0,17.4956,5.11238
316100,0.00181603,0,17.4954,5.14044
316200,0.00172724,0,17.4951,5.1685
316300,0.0016428,0,17.4949,5.19649
316400,0.00156248,0,17.4947,5.22446
316500,0.00148609,0,17.4945,5.25239
316600,0.00141344,0,17.4942,5.28027
316700,0.00134434,0,17.494,5.30811
316800,0.00127861,0,17.4938,5.33592
316900,0.0012161,0,17.4936,5.36367
317000,0.00115664,0,17.4934,5.3914
317100,0.0011001,0,17.4932,5.41912
317200,0.00104631,0,17.4929,5.4468
317300,0.000995159,0,17.4927,5.47442
317400,0.000946506,0,17.4925,5.50203
317500,0.000900231,0,17.4923,5.52957
317600,0.000856219,0,17.4921,5.5571
317700,0.000814359,0,17.4919,5.5846
317800,0.000774545,0,17.4917,5.61204
317900,0.000736677,0,17.4914,5.6395
318000,0.000700661,0,17.4912,5.66691
318100,0.000666406,0,17.491,5.69427
318200,0.000633825,0,17.4907,5.72162
318300,0.000602838,0,17.4905,5.74893
318400,0.000573365,0,17.4903,5.77619
318500,0.000545333,0,17.4901,5.80346
318600,0.000518672,0,17.4898,5.8307
318700,0.000493314,0,17.4896,5.85788
318800,0.000469196,0,17.4894,5.88505
318900,0.000446257,0,17.4892,5.91219
319000,0.00042444,0,17.489,5.93929
319100,0.000403689,0,17.4888,5.96637
319200,0.000383953,0,17.4886,5.9934
319300,0.000365181,0,17.4883,6.02046
319400,0.000347328,0,17.4881,6.04747
319500,0.000330347,0,17.4879,6.07444
319600,0.000314196,0,17.4877,6.10139
319700,0.000298835,0,17.4875,6.1283
319800,0.000284225,0,17.4872,6.1552
319900,0.000270329,0,17.487,6.18208
320000,0.000257113,0,17.4868,6.20894
320100,0.000244543,0,17.4866,6.23578
320200,0.000232587,0,17.4863,6.2626
320300,0.000221216,0,17.4861,6.28937
320400,0.000210401,0,17.4859,6.31614
320500,0.000200114,0,17.4857,6.34289
320600,0.000190331,0,17.4855,6.36962
320700,0.000181026,0,17.4852,6.39633
320800,0.000172175,0,17.4851,6.42301
320900,0.000163758,0,17.4848,6.44968
321000,0.000155752,0,17.4846,6.47633
321100,0.000148137,0,17.4844,6.50294
321200,0.000140894,0,17.4842,6.52955
321300,0.000134006,0,17.484,6.55614
321400,0.000127455,0,17.4837,6.58273
321500,0.000121223,0,17.4835,6.60929
321600,0.000115297,0,17.4833,6.63583
321700,0.00010966,0,17.4831,6.66236
321800,0.000104299,0,17.4829,6.68887
321900,9.91995e-05,0,17.4826,6.71538
322000,9.43497e-05,0,17.4825,6.74185
322100,8.97369e-05,0,17.4822,6.76833
322200,8.53497e-05,0,17.482,6.79479
322300,8.1177e-05,0,17.4818,6.82121
322400,7.72082e-05,0,17.4816,6.84761
322500,7.34335e-05,0,17.4814,6.87402
322600,6.98434e-05,0,17.4812,6.90042
322700,6.64287e-05,0,17.481,6.92682
322800,6.3181e-05,0,17.4808,6.9532
322900,6.00921e-05,0,17.4806,6.97955
323000,5.71542e-05,0,17.4803,7.00591
323100,5.436e-05,0,17.4801,7.03228
323200,5.17023e-05,0,17.4799,7.0586
323300,4.91746e-05,0,17.4797,7.08494
323400,4.67705e-05,0,17.4795,7.11124
323500,4.44839e-05,0,17.4793,7.13754
323600,4.23091e-05,0,17.479,7.16384
323700,4.02406e-05,0,17.4788,7.19015
323800,3.82732e-05,0,17.4786,7.21641
323900,3.6402e-05,0,17.4784,7.2427
324000,3.46223e-05,0,17.4782,7.26897
324100,3.29297e-05,0,17.478,7.29521
324200,3.13197e-05,0,17.4778,7.32146
324300,2.97885e-05,0,17.4775,7.34771
324400,2.83322e-05,0,17.4773,7.37396
324500,2.6947e-05,0,17.4771,7.40017
324600,2.56296e-05,0,17.4769,7.4264
324700,2.43765e-05,0,17.4767,7.4526
324800,2.31848e-05,0,17.4765,7.47885
324900,2.20513e-05,0,17.4763,7.50505
325000,2.09732e-05,0,17.4761,7.53127
325100,1.99478e-05,0,17.4759,7.55746
325200,1.89726e-05,0,17.4757,7.58366
325300,1.8045e-05,0,17.4755,7.60987
325400,1.71628e-05,0,17.4752,7.63607
325500,1.63237e-05,0,17.475,7.66226
325600,1.55256e-05,0,17.4748,7.68845
325700,1.47666e-05,0,17.4746,7.71462
325800,1.40447e-05,0,17.4744,7.74083
325900,1.3358e-05,0,17.4742,7.76701
326000,1.27049e-05,0,17.474,7.79319
326100,1.20838e-05,0,17.4738,7.81936
326200,1.1493e-05,0,17.4736,7.84554
326300,1.09311e-05,0,17.4734,7.8717
326400,1.03967e-05,0,17.4732,7.89791
326500,9.88842e-06,0,17.473,7.92408
